F,1,8,0
F,2,8,0
F,7,8,0
F,8,8,0
F,9,8,0
F,12,8,0
F,13,8,0
F,14,8,0
F,19,8,0
F,20,8,0
F,21,7,0
F,22,7,0
F,28,7,0
F,33,7,0
F,39,7,0
F,40,7,0
F,41,6,0
F,47,4,0
F,48,4,0
F,53,4,0
F,54,4,0
F,60,6,0
F,61,5,0
F,62,4,0
F,66,4,0
F,67,3,0
F,68,1,1
F,69,4,0
F,72,4,0
F,73,1,1
F,74,3,0
F,75,4,0
F,79,4,0
F,80,5,0
F,81,6,0
F,82,3,0
F,83,4,0
F,85,4,0
F,86,3,0
F,87,2,0
F,88,3,0
F,89,4,0
F,90,4,0
F,91,4,0
F,92,4,0
F,93,3,0
F,94,2,0
F,95,3,0
F,96,4,0
F,98,4,0
F,99,3,0
F,100,6,0
F,101,7,0
F,102,1,1
F,103,3,0
F,104,4,0
F,105,3,0
F,106,2,0
F,107,2,0
F,108,3,0
F,109,3,0
F,110,3,0
F,111,3,0
F,112,3,0
F,113,2,0
F,114,2,0
F,115,2,0
F,116,2,0
F,117,3,0
F,118,4,0
F,119,3,1
F,120,1,0
F,121,8,0
F,122,3,0
F,123,3,0
F,124,3,0
F,125,2,0
F,126,2,0
F,127,1,1
F,128,8,0
F,129,8,0
F,130,8,0
F,131,8,0
F,132,8,0
F,133,8,0
F,134,1,1
F,135,2,0
F,136,2,0
F,137,3,0
F,138,3,0
F,139,3,0
F,140,8,0
F,142,8,0
F,143,8,0
F,144,3,0
F,145,3,0
F,146,3,0
F,147,3,0
F,148,1,5
F,149,3,0
F,150,3,0
F,151,3,0
F,152,3,0
F,153,1,2
F,154,3,0
F,155,3,0
F,156,3,0
F,157,3,0
F,158,8,0
F,159,8,0
F,163,8,0
F,164,5,0
F,165,5,0
F,166,5,0
F,167,5,0
F,168,5,0
F,169,1,1
F,170,5,0
F,171,5,0
F,172,1,1
F,173,5,0
F,174,5,0
F,175,5,0
F,176,5,0
F,177,5,0
F,178,8,0
F,183,8,0
F,184,8,0
F,185,8,0
F,186,8,0
F,187,8,0
F,188,8,0
F,189,8,0
F,190,8,0
F,191,8,0
F,192,8,0
F,193,8,0
F,194,8,0
F,195,8,0
F,196,8,0
F,197,8,0
F,198,8,0
P,1,1,24797
K,675,838,0
K,153,153,153
